fuel_log_id,vehicle_id,fuel_date,liters,fuel_cost,odometer_reading
11992,6,2025-08-29,60.89,8845.0,224259
11993,3,2024-09-17,53.83,2604.37,41445
11994,4,2026-01-18,89.66,9304.4,301462
11995,1,2026-03-23,118.69,7391.31,323254
11996,10,2025-03-21,118.95,10146.65,394658
11997,14,2024-08-06,21.31,7360.53,366225
11998,1,2025-12-19,26.63,2230.8,372097
11999,13,2024-07-02,67.27,6724.61,125226
12000,11,2025-04-15,73.83,9863.96,174012
12001,4,2024-09-01,88.81,1973.6,267602
12002,7,2024-08-29,50.5,1597.6,371361
12003,12,2025-08-13,18.43,10252.58,61348
12004,14,2026-04-01,82.7,6034.37,289938
12005,8,2024-09-28,111.87,5259.82,293127
12006,11,2025-04-07,113.74,3767.95,44148
12007,15,2025-06-15,54.56,6621.97,394172
12008,5,2025-01-17,110.42,10909.61,132871
12009,13,2026-03-27,60.89,11773.61,387268
12010,14,2024-12-01,115.25,4302.69,214469
12011,4,2024-07-14,16.45,3557.54,298915
12012,15,2026-05-21,111.19,9026.11,217858
12013,7,2025-07-14,105.64,7712.75,44869
12014,13,2025-11-10,10.22,8775.13,159132
12015,9,2025-11-16,25.33,10810.6,191451
12016,15,2024-10-23,109.02,11235.17,253858
12017,14,2026-01-24,93.95,6490.48,343294
12018,7,2024-11-26,71.38,3762.84,369029
12019,15,2025-07-05,74.23,11288.57,108826
12020,1,2026-05-03,117.63,5232.82,303404
12021,15,2024-09-13,65.37,1995.38,343161
12022,8,2025-10-01,45.72,11792.83,202780
12023,3,2025-06-23,67.91,7712.76,391682
12024,9,2024-10-18,31.78,8962.58,74176
12025,3,2025-07-29,119.3,3884.63,394156
12026,15,2025-11-05,119.31,4553.62,295477
12027,15,2025-08-01,20.14,5217.06,289891
12028,14,2025-07-22,22.06,5689.61,366369
12029,1,2025-11-27,72.68,5981.11,351989
12030,5,2025-11-25,59.4,1541.8,271429
12031,1,2025-06-28,80.28,6344.98,396223
12032,15,2025-09-07,24.96,4587.83,342121
12033,9,2026-04-06,32.86,8497.67,295930
12034,13,2026-04-10,98.39,11528.24,216308
12035,13,2026-01-13,69.16,6931.82,390087
12036,12,2024-06-22,60.26,9467.9,220512
12037,6,2025-01-28,38.62,8023.42,72205
12038,13,2024-12-31,116.57,10520.98,348128
12039,3,2025-12-13,36.38,10929.97,42712
12040,12,2025-06-16,10.4,5969.83,235330
12041,3,2026-01-01,97.62,7591.83,84030
12042,4,2024-10-04,43.97,4613.88,392176
12043,13,2024-05-29,101.59,8702.25,315590
12044,4,2025-09-15,62.81,4982.65,263784
12045,15,2025-09-09,87.42,6715.75,275430
12046,9,2025-06-04,94.33,9359.99,190024
12047,6,2024-06-26,63.62,7284.23,328073
12048,4,2024-08-12,95.51,11271.97,348932
12049,4,2025-06-18,13.89,7657.53,101130
12050,4,2026-05-19,21.46,5151.8,342564
12051,8,2025-01-04,107.23,10900.73,360600
12052,8,2024-11-20,54.7,5023.21,43390
12053,9,2025-01-12,92.8,8137.65,298298
12054,14,2025-03-02,82.57,4433.61,42453
12055,7,2026-03-14,65.72,8596.5,353638
12056,10,2026-04-05,49.68,3335.78,372510
12057,4,2025-06-07,42.53,10145.64,212558
12058,11,2024-05-30,109.4,7935.72,206718
12059,2,2025-09-17,28.46,5060.11,339835
12060,6,2025-03-10,111.4,8187.67,87909
12061,5,2024-09-07,76.59,8510.66,145393
12062,4,2025-08-13,41.22,10281.15,390577
12063,6,2026-01-15,33.32,8998.27,106995
12064,9,2024-11-22,11.55,9210.98,358994
12065,4,2026-02-18,108.35,11030.95,395396
12066,11,2024-12-12,111.06,10704.53,124822
12067,10,2025-10-25,112.25,1205.78,373388
12068,15,2024-10-16,30.18,1301.94,167112
12069,4,2026-04-29,113.82,11869.89,335872
12070,10,2025-12-26,51.04,8355.64,57691
12071,9,2026-04-23,40.48,10659.32,180696
12072,4,2026-01-09,93.9,3073.21,33711
12073,13,2024-10-14,87.46,8652.59,43648
12074,6,2025-07-13,51.35,2648.66,392445
12075,8,2024-06-28,14.71,6039.52,381356
12076,8,2026-02-05,25.8,1765.56,321216
12077,4,2025-12-31,80.01,2585.2,229970
12078,7,2025-10-31,73.49,5905.78,41340
12079,8,2024-10-31,100.31,8869.1,374806
12080,5,2024-11-29,33.37,2473.55,91263
12081,9,2024-06-17,52.53,6544.82,334945
12082,9,2025-05-14,40.12,5491.74,335530
12083,5,2024-05-27,70.46,5626.22,310494
12084,4,2025-08-03,100.17,3943.05,373384
12085,13,2025-08-08,100.62,11731.17,128187
12086,3,2025-01-24,92.85,7101.78,254060
12087,8,2024-12-16,50.92,2825.2,66880
12088,4,2025-12-05,48.93,8449.73,202408
12089,12,2024-09-02,81.36,1210.3,221116
12090,1,2025-05-18,73.97,2999.34,42111
12091,4,2024-06-21,17.49,7586.98,318990
12092,11,2025-11-10,42.54,11910.62,233494
12093,4,2025-11-27,10.87,5796.11,56313
12094,9,2025-04-03,33.97,7337.41,60985
12095,2,2026-04-20,99.98,10725.37,76701
12096,12,2025-01-12,18.91,4811.06,122455
12097,11,2024-05-24,108.4,11060.8,302340
12098,5,2025-10-04,103.68,2973.99,226916
12099,3,2026-04-22,66.18,2536.2,230690
12100,12,2025-08-14,70.53,11200.11,144994
12101,15,2026-04-22,110.65,5952.55,190158
12102,2,2024-10-22,39.53,1889.8,305862
12103,4,2025-02-15,14.29,1532.42,284557
12104,12,2025-02-09,37.35,8082.34,43847
12105,15,2024-06-29,80.6,5809.08,100925
12106,10,2025-09-29,26.4,1702.06,328891
12107,12,2024-06-26,32.71,5528.1,286886
12108,1,2026-04-18,49.23,11666.71,362450
12109,12,2025-04-27,59.74,2689.61,281195
12110,5,2026-01-16,84.46,8417.17,203246
12111,13,2024-12-17,69.01,9126.18,133975
12112,9,2024-07-03,12.36,4590.74,261883
12113,3,2026-01-16,76.58,7619.21,393194
12114,4,2024-11-15,41.93,7213.21,184896
12115,6,2025-03-14,58.92,9243.15,269271
12116,12,2025-08-29,56.81,11611.9,361536
12117,13,2024-06-11,57.14,10608.1,42678
12118,2,2025-04-06,45.21,5346.68,69338
12119,3,2025-10-22,101.46,1749.54,127465
12120,15,2025-09-24,78.55,1265.67,118193
12121,3,2025-08-31,108.87,5657.98,152513
12122,12,2026-03-19,71.92,7418.73,361848
12123,5,2025-11-18,69.96,4906.92,278056
12124,1,2026-01-24,17.65,10169.7,109668
12125,3,2026-04-25,65.8,6225.29,385553
12126,9,2025-11-12,72.62,1776.85,95813
12127,2,2025-07-22,100.5,9348.66,252971
12128,1,2026-05-18,54.6,3046.7,329953
12129,4,2024-07-13,28.39,8059.15,73786
12130,8,2025-06-24,33.83,4702.97,349325
12131,13,2025-07-25,59.07,5421.69,150815
12132,7,2025-04-17,46.02,8827.56,160108
12133,6,2025-01-12,25.51,3743.22,116370
12134,5,2026-04-29,103.5,2095.33,146648
12135,5,2024-10-13,100.1,1220.03,55988
12136,8,2024-06-18,94.72,3294.66,277602
12137,1,2025-04-23,109.25,7503.69,152412
12138,8,2025-11-22,27.66,3038.31,156602
12139,9,2025-07-25,15.86,3419.28,249915
12140,14,2024-09-24,75.32,8163.07,109859
12141,12,2024-11-26,72.89,5907.26,293655
12142,5,2026-04-22,46.95,2450.23,184975
12143,13,2025-06-16,100.99,2026.6,267438
12144,7,2025-07-16,76.32,11186.65,177222
12145,1,2025-11-06,32.73,7538.39,343245
12146,10,2024-12-22,40.19,1360.8,156425
12147,7,2024-06-07,108.63,11612.68,354084
12148,1,2025-06-23,29.95,7327.83,67617
12149,14,2026-01-14,19.29,1726.87,293413
12150,5,2025-12-27,43.84,5219.42,135800
12151,15,2026-01-22,13.98,5941.17,360090
12152,3,2025-12-06,111.93,5735.78,340461
12153,8,2025-04-26,116.4,10829.31,45494
12154,9,2024-06-22,71.33,5920.04,283664
12155,8,2025-06-04,72.05,8389.95,264134
12156,2,2025-09-03,51.58,8800.97,35408
12157,15,2025-06-05,108.98,5526.39,323019
12158,14,2025-07-26,23.92,10499.71,300931
12159,11,2026-02-18,73.74,1562.39,355541
12160,5,2024-10-26,56.71,5379.25,369704
12161,15,2024-08-21,54.46,1957.66,200411
12162,13,2025-05-18,90.49,3444.86,84503
12163,4,2025-08-24,95.22,10278.69,372622
12164,1,2024-07-20,90.38,11098.76,40492
12165,7,2026-05-09,103.2,7914.9,65231
12166,15,2025-03-10,72.26,10280.71,87935
12167,7,2025-12-07,27.85,9273.49,394679
12168,12,2025-06-27,43.42,9991.9,41223
12169,1,2025-07-11,10.74,1635.47,371085
12170,1,2024-10-11,103.77,11936.57,71817
12171,6,2025-12-09,31.53,10670.28,275836
12172,3,2025-10-06,104.01,6572.25,308175
12173,10,2025-04-25,104.13,6822.58,328609
12174,9,2025-05-31,43.45,9251.17,75368
12175,7,2024-10-04,48.35,4231.97,267063
12176,7,2025-09-19,34.45,5210.8,328996
12177,15,2025-05-04,76.3,6594.93,290026
12178,8,2026-03-06,88.06,11178.49,128624
12179,7,2025-02-03,25.8,9727.53,366011
12180,12,2024-09-05,80.66,8338.84,318642
12181,1,2025-01-14,49.08,10562.23,313559
12182,5,2025-03-05,97.22,7493.87,96447
12183,7,2024-08-20,112.52,6514.14,76615
12184,3,2025-06-15,89.13,4303.45,322965
12185,1,2026-02-01,27.88,6436.29,200433
12186,13,2025-09-19,34.26,9773.4,197625
12187,15,2025-09-13,109.16,10742.95,277451
12188,15,2025-07-25,72.58,8915.87,227549
12189,2,2025-03-24,67.55,7851.44,352385
12190,3,2024-08-06,46.97,5449.05,80448
12191,7,2024-11-05,95.39,3297.67,268203
12192,11,2025-06-30,44.08,1874.32,328763
12193,15,2026-04-01,23.06,8375.48,37397
12194,4,2026-05-11,102.31,1498.98,203877
12195,7,2024-10-23,24.09,6516.79,90388
12196,2,2024-10-09,52.13,9213.76,32804
12197,12,2024-07-27,49.42,10657.16,220798
12198,6,2026-05-10,97.97,8894.48,254023
12199,5,2025-10-23,15.52,5191.8,386522
12200,11,2025-04-05,91.76,5439.73,207347
12201,12,2025-12-14,44.43,3906.79,315614
12202,13,2025-09-10,98.33,9588.09,31355
12203,3,2025-12-13,49.6,10768.4,86778
12204,15,2024-05-23,48.23,11787.17,275124
12205,1,2024-07-25,96.01,7273.13,268293
12206,4,2025-02-18,111.98,5229.86,131499
12207,13,2024-10-22,103.6,9692.91,57554
12208,3,2025-02-08,57.51,10155.69,253559
12209,2,2025-07-17,46.37,5359.27,288610
12210,14,2026-05-10,85.58,4226.06,62667
12211,11,2025-07-19,18.56,8115.25,52127
12212,13,2024-12-27,97.51,10116.93,360079
12213,3,2025-12-21,97.0,2785.05,71101
12214,13,2025-01-09,113.43,11470.3,219509
12215,7,2025-05-17,86.86,8224.53,333273
12216,1,2024-08-20,87.32,3365.04,130149
12217,6,2025-02-01,64.58,8103.34,262539
12218,4,2025-06-13,103.63,8403.39,102374
12219,10,2025-04-20,90.97,4968.69,292848
12220,8,2025-12-06,53.82,6476.82,340988
12221,10,2024-07-28,114.46,10155.03,34911
12222,14,2025-05-23,96.79,5833.86,305582
12223,8,2025-01-01,67.37,7170.45,347465
12224,7,2024-10-04,95.42,11076.65,233091
12225,13,2025-03-23,33.86,7618.74,205396
12226,6,2025-04-06,111.36,5824.82,272888
12227,1,2024-10-16,48.74,8518.59,39913
12228,2,2026-03-31,54.19,6971.14,220268
12229,2,2026-02-27,117.54,7897.9,68461
12230,5,2026-04-23,104.54,3523.18,139892
12231,4,2025-05-16,15.42,6084.1,268482
12232,9,2024-08-26,94.18,7717.1,338729
12233,7,2025-08-08,44.68,9462.02,213449
12234,11,2024-08-04,41.41,3585.33,283797
12235,11,2025-04-09,70.68,11420.41,376386
12236,9,2025-11-14,117.4,5184.1,263487
12237,6,2025-05-13,31.16,5183.82,169022
12238,9,2025-05-31,56.24,2198.94,49569
12239,14,2025-05-30,15.7,3564.2,315787
12240,4,2025-08-25,21.14,3694.74,279263
12241,13,2025-11-25,85.56,8779.04,373151
12242,9,2024-10-05,34.02,5635.32,295224
12243,13,2025-06-23,69.09,2235.23,30856
12244,12,2026-03-05,108.29,8724.48,393075
12245,6,2024-09-08,62.45,2587.8,223807
12246,15,2026-03-02,104.23,1848.1,199582
12247,3,2024-11-28,22.26,3400.99,165222
12248,11,2026-01-03,23.31,6807.1,63590
12249,3,2024-12-17,74.09,8468.83,381697
12250,14,2024-05-25,117.25,11516.81,67653
12251,2,2026-04-15,109.93,9058.34,391608
12252,9,2025-07-17,94.36,11417.87,55329
12253,2,2026-04-04,34.29,1236.53,348818
12254,14,2025-05-26,82.19,3847.64,326505
12255,6,2025-06-29,41.54,11197.75,268344
12256,9,2024-12-26,104.45,11353.48,47966
12257,6,2025-03-02,117.09,8810.84,238086
12258,15,2025-08-30,109.93,4638.08,223079
12259,11,2025-06-04,66.82,7946.61,351229
12260,13,2025-05-20,43.23,4262.89,219848
12261,7,2024-12-15,51.17,6591.01,151099
12262,1,2025-10-06,84.62,7413.92,103687
12263,9,2024-06-08,111.94,11037.18,231207
12264,11,2026-04-08,115.3,6042.04,235608
12265,10,2024-10-09,107.35,4275.94,211231
12266,12,2024-11-08,88.65,8321.62,281040
12267,3,2024-07-01,49.69,3191.4,330955
12268,5,2025-12-22,61.86,7616.52,62255
12269,5,2026-03-07,100.12,7921.26,137825
12270,6,2025-05-21,75.75,3054.85,123007
12271,11,2026-04-26,118.83,9377.68,99334
12272,2,2024-08-31,100.55,8197.72,384804
12273,14,2026-01-07,64.52,7848.69,62710
12274,13,2026-03-07,69.52,4790.74,112823
12275,13,2025-05-28,53.09,2584.58,234871
12276,2,2026-04-15,24.58,5647.39,156865
12277,4,2025-09-22,53.01,8183.35,349897
12278,6,2024-06-26,87.37,6959.47,245599
12279,8,2025-10-20,90.02,2414.65,232242
12280,2,2024-08-08,32.67,5825.02,395867
12281,11,2025-08-19,69.71,5718.71,228016
12282,1,2024-09-03,103.48,3335.86,291306
12283,8,2024-11-28,10.78,9588.81,165699
12284,5,2024-06-21,17.12,5519.74,73026
12285,5,2025-09-07,43.94,1319.53,350639
12286,12,2024-09-28,16.33,4145.27,34958
12287,4,2025-08-13,93.01,10909.94,104825
12288,6,2026-02-26,45.84,10813.41,127889
12289,6,2024-07-03,112.96,4829.42,337832
12290,8,2025-10-20,28.14,10152.25,116773
12291,6,2024-12-05,109.78,1587.72,352936
12292,15,2024-08-21,41.5,7304.68,47309
12293,12,2024-09-03,33.16,11565.44,238715
12294,12,2024-09-13,111.14,5980.45,326484
12295,9,2026-02-11,77.52,10273.45,100894
12296,14,2024-12-03,65.07,6083.67,37630
12297,10,2025-05-20,111.7,9821.32,385156
12298,6,2024-07-19,20.51,10938.97,272263
12299,2,2025-10-30,36.29,6734.09,306788
12300,10,2026-01-24,81.39,11272.32,150402
12301,11,2026-05-06,117.11,9211.63,384739
12302,13,2025-04-26,102.89,11957.25,182542
12303,12,2024-10-06,55.5,3208.35,272701
12304,12,2026-01-05,24.79,2789.36,54627
12305,12,2025-07-29,109.26,8174.14,262307
12306,8,2024-07-30,99.19,4203.15,170395
12307,7,2024-09-30,23.72,10290.79,125496
12308,6,2025-11-15,81.78,8020.39,143049
12309,14,2025-11-11,58.33,6068.12,325965
12310,10,2025-07-06,119.59,9524.33,147290
12311,7,2026-04-01,76.09,7855.37,75912
12312,2,2025-04-15,69.64,4035.29,124160
12313,2,2025-05-12,38.37,5923.33,341679
12314,10,2025-04-24,48.2,3690.91,134623
12315,5,2025-09-16,69.73,1757.14,150611
12316,14,2024-07-21,79.22,1733.54,148186
12317,13,2024-12-12,71.78,5086.44,256272
12318,8,2025-11-17,76.8,9281.15,378686
12319,5,2024-08-28,47.49,6970.27,251523
12320,13,2025-09-27,47.73,7304.71,393235
12321,9,2025-07-12,102.54,9335.14,177753
12322,14,2025-01-02,31.89,7449.01,321712
12323,14,2026-02-04,93.39,10137.23,206741
12324,10,2025-10-02,95.95,2476.45,344771
12325,3,2024-06-21,53.45,11378.09,287609
12326,11,2024-11-24,52.12,10654.44,94208
12327,10,2025-02-20,19.08,7504.5,233751
12328,6,2025-10-31,62.61,10162.4,114422
12329,10,2025-04-20,70.1,7233.04,143570
12330,10,2025-03-22,78.27,9145.1,275665
12331,11,2024-11-22,30.41,7377.33,378248
12332,14,2025-03-25,41.06,4708.91,340631
12333,14,2026-01-29,28.52,6324.58,258863
12334,8,2025-05-15,12.05,7757.5,338443
12335,8,2024-11-05,114.55,7175.54,361066
12336,6,2025-08-18,63.98,3503.8,260469
12337,8,2025-04-03,23.92,6582.48,378937
12338,13,2024-10-29,68.89,11970.95,245911
12339,13,2024-11-28,32.0,3760.09,135806
12340,9,2026-02-15,107.44,4847.05,102632
12341,6,2024-12-04,102.61,6224.39,147067
12342,8,2025-11-07,53.82,2975.58,30736
12343,7,2026-04-07,20.42,11567.73,117621
12344,7,2026-03-18,68.94,2120.45,335786
12345,1,2025-04-19,102.39,10149.72,330607
12346,13,2025-06-21,74.18,1852.46,322724
12347,1,2026-03-20,44.0,9102.83,292943
12348,5,2025-05-01,48.88,2076.08,98911
12349,7,2025-04-09,68.53,5614.67,372641
12350,9,2025-03-03,76.44,7526.97,174938
12351,2,2024-12-30,75.44,6800.17,298817
12352,5,2025-10-10,115.96,7741.63,241497
12353,2,2025-05-16,59.51,7591.28,321764
12354,12,2026-03-18,92.2,2730.32,169560
12355,8,2025-03-11,11.71,10381.21,111942
12356,14,2024-06-29,80.19,8938.67,230393
12357,14,2026-01-06,111.26,1699.24,49561
12358,7,2025-02-15,34.09,3971.64,76261
12359,7,2026-03-26,71.29,10066.37,242677
12360,12,2024-07-25,108.07,3669.39,44699
12361,3,2025-12-09,103.74,11135.83,320634
12362,11,2026-04-03,92.05,2809.88,279833
12363,9,2025-01-15,36.36,8410.93,284407
12364,14,2025-05-25,95.88,2769.58,160966
12365,15,2024-12-22,93.76,4983.89,145908
12366,9,2025-01-12,94.71,1653.85,76881
12367,12,2024-08-28,71.5,1850.29,258527
12368,10,2024-08-10,28.62,2819.73,328393
12369,4,2024-07-09,15.67,7544.13,113785
12370,10,2025-10-23,48.76,5441.59,184113
12371,1,2026-03-19,116.17,9271.58,66095
12372,11,2024-12-24,52.88,7712.59,358916
12373,1,2026-03-28,116.87,11866.48,367118
12374,14,2026-02-04,17.69,1723.58,282504
12375,14,2026-02-17,52.8,2146.86,309400
12376,14,2024-07-20,11.2,1486.61,141484
12377,15,2025-09-15,80.76,2755.62,347268
12378,1,2025-04-17,46.29,11286.77,112959
12379,7,2024-11-07,115.33,3137.85,392936
12380,15,2025-03-15,119.68,4244.83,360540
12381,4,2026-02-13,10.19,7622.99,375811
12382,5,2025-01-01,116.14,6663.93,114089
12383,6,2025-05-22,18.51,8448.11,112564
12384,9,2025-01-04,12.92,8169.63,50056
12385,15,2025-03-05,98.9,2742.09,63587
12386,3,2026-05-05,69.5,6301.83,256075
12387,2,2025-07-14,20.58,9598.4,132504
12388,10,2024-10-06,109.05,8164.35,34331
12389,9,2024-09-01,14.97,9525.91,333181
12390,12,2024-09-05,117.16,6219.99,351686
12391,15,2024-08-06,105.65,5135.54,380788
12392,10,2025-10-08,59.59,3945.21,390745
12393,12,2024-11-04,112.95,5716.89,53505
12394,7,2025-06-07,12.46,11667.37,180426
12395,13,2025-12-14,82.42,2462.99,217850
12396,10,2026-03-27,41.53,3422.72,317460
12397,9,2024-11-08,119.53,10188.97,151785
12398,7,2024-08-08,76.6,4204.04,160655
12399,4,2025-01-01,115.73,2360.98,160141
12400,13,2026-01-25,47.17,9691.15,93942
12401,12,2025-06-01,116.98,8396.97,214734
12402,1,2024-08-28,80.44,11743.67,234603
12403,11,2025-03-09,29.76,6581.64,35229
12404,14,2026-05-07,35.92,3978.93,203543
12405,8,2026-02-26,12.54,9036.99,338591
12406,3,2024-12-18,31.52,1536.87,335971
12407,3,2026-05-17,78.14,2001.25,242422
12408,7,2026-03-20,27.65,4044.62,133579
12409,1,2025-11-18,77.39,10315.33,302133
12410,4,2025-02-23,79.8,9877.53,156189
12411,8,2024-11-14,41.78,11106.92,204738
12412,8,2026-04-21,33.38,5729.83,142706
12413,8,2024-07-04,20.26,7194.63,53933
12414,13,2025-01-22,114.97,3024.03,338868
12415,7,2024-05-26,48.4,7404.17,264969
12416,10,2024-11-18,114.9,3785.33,185782
12417,1,2025-09-25,17.24,8621.39,227262
12418,9,2025-08-22,44.84,8481.86,212496
12419,11,2024-09-25,116.55,2819.29,128017
12420,3,2026-02-21,45.02,9322.27,392029
12421,3,2025-08-08,85.32,4291.14,34312
12422,6,2025-04-03,41.4,4951.93,324053
12423,13,2026-02-04,118.69,4141.93,81803
12424,14,2025-12-23,51.53,11957.41,42937
12425,12,2025-01-13,94.06,3553.45,75463
12426,15,2024-06-26,76.04,6522.46,356449
12427,14,2026-01-27,14.36,5664.95,306176
12428,9,2025-06-24,19.64,3557.59,194024
12429,11,2024-09-26,22.75,4892.78,121896
12430,4,2024-11-18,56.59,11502.1,59035
12431,2,2025-04-09,32.14,11260.55,302085
12432,11,2025-06-10,96.13,9617.95,333881
12433,11,2025-03-25,40.96,10697.49,236807
12434,1,2026-01-20,54.58,3319.11,260808
12435,4,2025-05-16,70.94,7469.79,246972
12436,11,2025-07-28,44.74,4428.19,362253
12437,3,2025-02-02,55.38,2980.48,276215
12438,5,2025-04-20,24.04,11423.25,229548
12439,4,2024-07-06,32.35,1551.96,98629
12440,8,2025-09-11,103.19,10622.08,249778
12441,13,2025-06-11,102.54,2454.38,380849
12442,3,2024-06-16,94.6,11189.73,275458
12443,6,2025-09-25,83.47,5103.51,396431
12444,3,2025-05-07,67.18,3479.96,89682
12445,14,2026-02-01,19.22,4841.75,324020
12446,4,2024-11-27,106.72,6296.83,41737
12447,3,2026-01-05,83.15,3848.73,119647
12448,10,2024-08-07,96.55,7971.06,120486
12449,1,2025-07-24,16.3,3704.64,152381
12450,13,2026-02-16,16.08,10557.86,158382
12451,3,2025-06-14,119.59,6814.08,170699
12452,5,2024-11-04,111.28,3718.56,126841
12453,14,2025-12-17,93.46,11262.21,355165
12454,1,2024-09-13,91.24,1690.22,329962
12455,3,2026-05-04,86.56,7234.37,276370
12456,13,2025-08-31,11.94,7815.88,265151
12457,7,2025-09-23,13.53,10492.64,320364
12458,14,2024-12-25,37.79,10726.93,342709
12459,12,2025-03-15,95.56,6496.2,199598
12460,13,2025-09-17,119.6,10986.01,109156
12461,7,2025-08-23,102.3,5304.22,351633
12462,6,2024-11-02,89.19,10065.83,282739
12463,7,2026-03-01,62.73,9164.1,254445
12464,1,2024-12-16,14.27,7322.03,374416
12465,13,2025-10-25,76.75,10945.51,236948
12466,6,2024-10-08,87.47,1980.17,231315
12467,1,2025-12-21,37.56,8341.06,341454
12468,5,2024-10-31,62.73,10419.4,259940
12469,5,2026-05-12,82.15,8704.6,328594
12470,15,2025-02-24,60.5,3102.11,244346
12471,15,2025-06-18,58.94,11465.48,66204
12472,1,2025-10-14,70.42,10479.12,309576
12473,9,2025-02-08,59.97,10343.33,208474
12474,12,2024-08-18,27.98,8652.24,341499
12475,5,2024-07-28,25.2,8010.55,200058
12476,13,2026-03-16,45.75,5641.62,281425
12477,10,2026-01-01,77.96,2297.81,361789
12478,3,2026-05-11,44.13,7732.98,244818
12479,11,2024-12-22,54.32,2947.03,239370
12480,8,2026-02-02,12.33,1905.62,323003
12481,2,2025-03-07,63.85,8869.08,111394
12482,9,2026-01-25,73.15,6105.76,163775
12483,3,2025-12-08,83.28,8733.05,96462
12484,11,2026-02-23,64.8,4865.11,139758
12485,5,2025-08-28,11.68,9280.03,172373
12486,15,2026-05-10,70.96,10186.14,383569
12487,4,2025-10-06,110.08,7124.51,70249
12488,12,2025-03-07,119.61,4095.09,123447
12489,13,2025-02-07,23.62,10842.97,181258
12490,8,2024-08-12,24.6,8682.27,162823
12491,9,2025-07-23,118.13,3647.45,136088
12492,9,2024-06-13,90.75,1851.9,366332
12493,11,2025-02-16,96.43,4867.12,30775
12494,10,2026-05-14,92.78,11841.03,235390
12495,1,2024-10-02,26.11,2535.29,105750
12496,8,2024-11-13,26.55,9535.63,152791
12497,10,2026-01-31,71.62,7029.03,395207
12498,7,2025-01-09,79.08,3794.54,162545
12499,6,2025-09-09,71.17,10939.65,340088
12500,2,2025-01-26,97.75,7516.13,183577
12501,1,2024-08-28,91.03,6061.42,149818
12502,12,2024-12-18,97.76,4763.43,249617
12503,7,2025-05-04,39.86,9084.98,352931
12504,5,2026-05-11,101.41,4186.14,390443
12505,9,2025-11-06,54.77,10412.06,221106
12506,11,2025-11-29,21.81,9426.72,326085
12507,10,2026-03-04,100.34,3204.49,34056
12508,11,2026-04-18,92.27,5234.64,374976
12509,8,2025-09-29,100.85,1203.34,394242
12510,3,2025-12-06,85.58,11555.43,267108
12511,15,2025-07-27,77.72,5767.36,142346
12512,12,2025-05-12,86.45,5740.82,242185
12513,2,2026-02-28,97.26,1500.28,121962
12514,11,2026-03-31,11.84,10226.53,384419
12515,12,2026-02-06,101.0,3146.65,248618
12516,10,2025-12-17,37.83,5501.92,364846
12517,13,2024-07-27,89.34,6939.73,213650
12518,9,2026-02-25,114.4,8131.63,128605
12519,10,2025-11-17,98.51,1705.23,350547
12520,11,2026-01-22,70.9,2433.05,278610
12521,6,2025-01-22,47.39,4456.8,362514
12522,9,2025-12-24,81.4,4297.38,221103
12523,8,2025-07-23,59.75,8169.2,77624
12524,15,2026-05-21,101.22,5106.42,332155
