expense_id,trip_id,fuel_cost,toll_cost,food_expense,parking_cost,misc_expense
7792,7792,951.14,2089,899,425,918
7793,7793,3712.72,833,821,377,802
7794,7794,3723.91,2463,1619,935,423
7795,7795,8648.92,299,359,345,1074
7796,7796,3232.39,109,693,33,1045
7797,7797,3831.78,2083,238,677,1427
7798,7798,3981.78,1491,1345,300,592
7799,7799,3242.7,1002,1631,190,763
7800,7800,2482.78,2145,480,647,1106
7801,7801,3004.23,595,1491,809,778
7802,7802,2774.93,2451,394,395,1441
7803,7803,6647.82,1394,855,1026,938
7804,7804,18729.18,969,1178,248,193
7805,7805,3219.12,1739,1403,40,1005
7806,7806,3359.57,2040,1103,702,969
7807,7807,4445.33,281,421,936,73
7808,7808,6246.36,1073,1597,739,1203
7809,7809,891.41,1929,1210,368,1246
7810,7810,3319.05,258,1136,594,700
7811,7811,4361.82,1165,803,970,1305
7812,7812,3430.88,581,688,9,178
7813,7813,922.35,2105,659,581,1017
7814,7814,7147.53,778,1242,63,471
7815,7815,6300.71,1620,717,310,600
7816,7816,1659.97,2256,1831,639,796
7817,7817,1741.99,2002,916,187,1157
7818,7818,1168.69,2187,557,899,1220
7819,7819,7013.67,1456,1722,15,1078
7820,7820,2379.51,1864,703,335,1446
7821,7821,10451.61,1816,1177,564,793
7822,7822,1586.67,1895,696,814,16
7823,7823,15641.27,2309,1639,396,1395
7824,7824,6660.94,228,618,431,1438
7825,7825,870.02,1233,1306,49,1290
7826,7826,5739.53,737,1023,607,881
7827,7827,6354.0,874,1068,273,204
7828,7828,6018.66,1817,745,269,1291
7829,7829,20300.55,195,481,580,795
7830,7830,5407.89,2236,1758,13,1016
7831,7831,5413.02,1947,272,772,76
7832,7832,1935.96,1683,304,330,959
7833,7833,1269.86,1047,384,1066,758
7834,7834,9250.92,1485,1363,739,1159
7835,7835,6211.02,202,1512,550,508
7836,7836,2575.83,2424,1956,22,686
7837,7837,2479.05,835,1862,188,1041
7838,7838,14411.41,368,568,364,970
7839,7839,3848.46,1471,1704,140,960
7840,7840,4990.86,1272,301,513,156
7841,7841,2813.53,1804,216,1008,1254
7842,7842,2807.32,1296,1084,146,447
7843,7843,2875.37,710,1599,1175,1355
7844,7844,2762.23,326,1013,563,1430
7845,7845,5003.74,823,1315,964,18
7846,7846,5740.94,578,1109,788,1290
7847,7847,6993.41,595,883,832,832
7848,7848,7779.18,168,1934,873,804
7849,7849,1282.38,1053,1511,927,229
7850,7850,4779.82,1112,1714,674,560
7851,7851,4271.76,1409,1683,24,144
7852,7852,11869.3,581,1174,420,455
7853,7853,1852.87,1642,1983,1144,1005
7854,7854,1398.46,2102,521,948,1309
7855,7855,4028.84,235,1809,1158,136
7856,7856,2706.72,2330,1960,828,455
7857,7857,1063.62,414,1016,170,1365
7858,7858,6316.9,344,670,954,96
7859,7859,4684.22,1414,1001,703,467
7860,7860,3829.14,286,1711,250,63
7861,7861,4935.5,2097,1273,512,1052
7862,7862,5798.12,1603,1211,284,907
7863,7863,1160.34,1567,1871,480,1182
7864,7864,3997.96,2097,516,375,722
7865,7865,2380.09,2007,201,57,1254
7866,7866,2454.54,1420,786,493,1185
7867,7867,7138.99,1617,1405,683,1009
7868,7868,5491.34,869,1272,737,1284
7869,7869,5333.71,1704,1909,946,1156
7870,7870,7669.84,2304,1914,10,540
7871,7871,3731.03,679,1032,706,1068
7872,7872,5073.14,435,1616,1091,1404
7873,7873,5748.08,1983,1992,107,426
7874,7874,1713.07,852,581,705,1418
7875,7875,6014.86,1672,1064,575,674
7876,7876,2118.79,332,590,499,329
7877,7877,6680.92,2067,1238,491,853
7878,7878,6328.66,471,1225,647,897
7879,7879,1004.2,1347,513,434,932
7880,7880,2410.0,438,1788,108,209
7881,7881,6084.4,319,465,1142,167
7882,7882,4889.08,1148,336,362,1419
7883,7883,1790.2,174,1277,772,498
7884,7884,752.72,231,1363,7,647
7885,7885,3312.39,1683,459,627,121
7886,7886,8883.93,1537,426,372,1155
7887,7887,18275.73,714,1333,552,828
7888,7888,2515.5,2401,651,88,195
7889,7889,1582.23,2236,1614,247,1350
7890,7890,3082.72,1589,1180,752,93
7891,7891,6356.57,2243,1964,920,809
7892,7892,815.02,1707,1621,1170,932
7893,7893,6585.1,1508,1605,355,982
7894,7894,2630.09,1580,1101,950,134
7895,7895,822.75,196,1698,405,1059
7896,7896,7044.24,104,1816,1176,225
7897,7897,4087.58,134,768,1048,74
7898,7898,5983.96,2477,316,116,631
7899,7899,4389.45,1532,1895,303,1025
7900,7900,3079.8,2014,346,1003,471
7901,7901,2604.57,1323,1692,483,1247
7902,7902,1113.92,749,1980,216,1479
7903,7903,4144.16,2082,211,28,376
7904,7904,2543.14,1341,1089,670,200
7905,7905,6657.41,469,562,268,1406
7906,7906,5609.89,1721,1912,686,1176
7907,7907,3058.66,154,1544,883,901
7908,7908,7322.44,2423,571,910,773
7909,7909,8746.07,2186,1387,738,731
7910,7910,3942.83,685,1690,279,358
7911,7911,3515.38,826,1853,568,762
7912,7912,2226.86,1144,1578,722,1226
7913,7913,4558.47,235,1996,343,74
7914,7914,7030.21,1795,717,227,734
7915,7915,3345.44,702,525,318,440
7916,7916,6510.36,1201,1622,1057,683
7917,7917,1816.94,2034,256,1076,1192
7918,7918,2347.02,916,400,915,930
7919,7919,3837.3,315,981,473,950
7920,7920,2727.16,2153,1779,273,655
7921,7921,3715.36,1154,857,1188,208
7922,7922,4493.89,1243,272,12,1406
7923,7923,14143.55,516,1650,390,509
7924,7924,3831.48,1671,1033,252,1055
7925,7925,1294.31,1617,1110,989,583
7926,7926,4236.72,1221,1916,211,736
7927,7927,3457.03,235,871,773,587
7928,7928,4669.61,813,1454,567,832
7929,7929,2128.44,2258,271,1011,25
7930,7930,2860.24,155,253,720,1149
7931,7931,984.03,1663,1177,245,1124
7932,7932,2579.63,2434,1496,584,909
7933,7933,2341.83,1398,1674,641,949
7934,7934,2736.28,2475,1049,128,1074
7935,7935,2554.54,1907,796,1009,1312
7936,7936,6691.22,1285,1245,582,1384
7937,7937,5499.1,956,1370,206,1237
7938,7938,7952.36,2310,408,995,1453
7939,7939,3328.64,1814,1996,601,1294
7940,7940,6778.99,789,1952,1168,389
7941,7941,4178.95,581,1205,991,1339
7942,7942,4210.46,1515,682,1106,642
7943,7943,5315.94,2425,1412,219,529
7944,7944,1777.25,297,1921,258,396
7945,7945,1724.12,1990,713,142,404
7946,7946,1711.78,994,1648,927,27
7947,7947,942.79,136,1929,1185,74
7948,7948,5162.82,1223,579,543,375
7949,7949,3958.13,2030,497,658,1153
7950,7950,3063.63,1427,411,342,1265
7951,7951,4237.09,413,1613,1023,254
7952,7952,4162.51,2463,324,278,611
7953,7953,1100.89,176,414,28,865
7954,7954,3180.85,1013,979,1021,698
7955,7955,3478.37,879,1400,1023,1343
7956,7956,1734.59,1474,1133,1110,763
7957,7957,2335.77,2450,416,42,1028
7958,7958,3175.09,2376,1134,142,1361
7959,7959,1246.6,1777,856,253,850
7960,7960,1417.14,994,708,1056,1368
7961,7961,2347.18,629,1991,295,1372
7962,7962,3161.46,190,751,1187,801
7963,7963,14888.55,2011,293,357,465
7964,7964,2506.27,1364,315,444,887
7965,7965,1565.21,1630,640,1155,1459
7966,7966,11186.59,543,938,421,567
7967,7967,4018.64,588,478,746,354
7968,7968,5721.98,1302,1822,119,1073
7969,7969,3364.45,2331,896,844,864
7970,7970,2607.96,616,675,643,1390
7971,7971,2466.17,497,1008,368,484
7972,7972,6626.31,1200,1331,779,1228
7973,7973,4917.82,113,869,697,992
7974,7974,5353.43,273,1358,816,1423
7975,7975,1208.96,113,824,83,1427
7976,7976,13455.46,1336,1113,799,138
7977,7977,2750.12,1988,1922,695,1266
7978,7978,5507.58,1290,1248,376,137
7979,7979,5768.48,273,1974,547,1162
7980,7980,2144.79,2069,852,962,983
7981,7981,10114.32,1977,1994,286,671
7982,7982,16497.98,1731,1174,115,1294
7983,7983,1298.11,1614,579,1041,1452
7984,7984,4260.44,210,731,78,393
7985,7985,1892.29,214,741,1047,623
7986,7986,4030.64,1955,1772,148,33
7987,7987,4904.7,700,1302,246,1135
7988,7988,7132.1,2139,1011,984,622
7989,7989,1952.06,440,892,1097,824
7990,7990,2863.87,1303,653,1142,1214
7991,7991,13723.09,1195,1775,939,955
7992,7992,7097.48,2500,532,688,1121
7993,7993,1877.86,1796,574,927,829
7994,7994,2480.39,1783,792,578,1407
7995,7995,4818.88,955,673,597,218
7996,7996,6256.72,326,1932,463,115
7997,7997,4435.22,2377,1636,605,825
7998,7998,5364.38,2305,941,974,861
7999,7999,7493.78,1535,470,816,861
8000,8000,2260.07,772,467,403,73
8001,8001,5773.92,1119,1231,22,846
8002,8002,5031.22,240,719,32,152
8003,8003,1468.87,1299,214,390,1395
8004,8004,8934.92,1039,486,126,1186
8005,8005,3491.19,2073,1260,705,1005
8006,8006,1432.38,1737,1707,287,1264
8007,8007,3551.87,1355,1773,875,33
8008,8008,3048.76,1851,1443,67,1492
8009,8009,6127.13,1285,904,119,1118
8010,8010,8273.98,801,423,1075,610
8011,8011,2326.31,536,1686,370,869
8012,8012,2862.72,1902,929,804,63
8013,8013,2839.78,236,218,1194,933
8014,8014,2145.48,1131,1740,799,442
8015,8015,1042.9,1772,566,872,34
8016,8016,3033.52,2182,785,45,329
8017,8017,3264.99,248,737,836,236
8018,8018,5873.68,889,1830,171,1493
8019,8019,1461.93,278,800,208,1314
8020,8020,7523.48,762,980,206,846
8021,8021,3463.67,732,1510,631,1428
8022,8022,13745.5,1602,957,1193,387
8023,8023,5319.15,227,369,731,1085
8024,8024,1225.1,2072,1271,475,236
8025,8025,7084.65,1878,1904,948,254
8026,8026,2673.24,614,405,482,1364
8027,8027,2479.83,920,1823,1149,451
8028,8028,7755.36,533,1908,629,1050
8029,8029,3817.87,199,304,772,130
8030,8030,2815.68,1559,1735,205,901
8031,8031,8058.86,1874,719,200,412
8032,8032,757.26,542,697,679,361
8033,8033,3468.2,1493,1806,255,877
8034,8034,1843.35,1440,712,1054,986
8035,8035,1811.16,1550,1176,1053,1087
8036,8036,2261.35,1287,1917,1124,1086
8037,8037,7646.29,220,1099,805,550
8038,8038,4274.76,718,1789,964,957
8039,8039,1650.53,2259,1033,386,246
8040,8040,2097.26,2156,1616,978,210
8041,8041,8749.71,1451,476,819,798
8042,8042,1926.42,480,1521,330,484
8043,8043,6301.66,2402,1840,204,1238
8044,8044,19881.34,968,1107,1197,697
8045,8045,6612.25,1228,1906,566,866
8046,8046,4089.0,501,790,538,848
8047,8047,2278.02,1679,523,993,344
8048,8048,6474.76,213,1922,285,1191
8049,8049,8070.34,1835,1002,664,300
8050,8050,5391.28,1810,1953,680,238
8051,8051,6490.87,316,473,506,1386
8052,8052,604.55,113,833,293,1355
8053,8053,3738.33,1464,1491,139,615
8054,8054,3050.33,2102,808,912,66
8055,8055,4170.75,422,530,893,1162
8056,8056,5442.83,1244,540,1013,1061
8057,8057,2245.39,1883,1017,520,1304
8058,8058,3940.03,1075,769,0,505
8059,8059,2079.85,1134,1247,1069,1472
8060,8060,1896.46,1394,1023,852,851
8061,8061,5009.96,901,1805,184,1298
8062,8062,3111.76,665,1495,986,503
8063,8063,4572.83,1083,1301,1101,272
8064,8064,949.17,1500,1621,220,580
8065,8065,4525.62,371,1847,1110,916
8066,8066,6957.05,1098,751,13,444
8067,8067,3188.07,229,792,587,1380
8068,8068,9330.12,1078,1427,718,553
8069,8069,7942.39,1569,1928,844,662
8070,8070,8462.6,862,990,713,208
8071,8071,10986.27,722,713,673,32
8072,8072,600.41,848,1370,1187,99
8073,8073,2781.75,1725,1272,123,860
8074,8074,1918.76,2225,1519,735,1226
8075,8075,3095.48,2499,1026,746,260
8076,8076,759.99,1647,840,1145,424
8077,8077,15361.21,864,1514,1119,1102
8078,8078,7482.48,2216,452,263,763
8079,8079,1021.67,1333,1294,541,94
8080,8080,1537.65,1062,1495,751,1155
8081,8081,2315.1,1778,952,312,359
8082,8082,2775.55,1112,373,1022,73
8083,8083,10271.72,2258,897,886,1366
8084,8084,2093.05,1010,1674,880,1002
8085,8085,2107.8,1238,1784,1068,136
8086,8086,2363.91,2227,1363,692,1144
8087,8087,4272.24,1603,698,14,593
8088,8088,3830.03,1313,1943,135,283
8089,8089,1701.43,2421,571,587,588
8090,8090,5199.67,551,1239,601,1346
8091,8091,5802.21,1827,1666,1198,603
8092,8092,3234.49,2074,1201,868,725
8093,8093,8174.67,2486,1481,1065,612
8094,8094,7434.81,1726,1606,554,103
8095,8095,4128.98,2500,1352,1195,1281
8096,8096,2528.28,2238,1573,423,862
8097,8097,11145.45,1226,905,837,864
8098,8098,5104.28,1623,1016,249,628
8099,8099,3544.84,1334,407,350,1211
8100,8100,1625.02,228,928,862,557
8101,8101,2230.12,397,1328,1033,781
8102,8102,12446.91,1765,1214,357,1200
8103,8103,4773.14,1491,1208,1198,1347
8104,8104,7566.13,1006,1283,530,864
8105,8105,4309.06,2020,1157,170,711
8106,8106,13727.63,1668,1602,763,909
8107,8107,1944.77,1937,1269,782,1181
8108,8108,9107.96,1771,1644,372,167
8109,8109,684.59,2249,1904,1008,1031
8110,8110,1639.33,1935,697,991,574
8111,8111,920.6,578,1881,356,763
8112,8112,7375.55,308,1911,316,1244
8113,8113,2191.94,2246,1240,1007,1467
8114,8114,22218.87,2342,1505,344,736
8115,8115,12021.17,858,721,1183,990
8116,8116,3515.0,497,1464,92,991
8117,8117,1334.02,1034,780,1090,197
8118,8118,985.88,272,214,318,121
8119,8119,3355.83,1681,914,423,1485
8120,8120,20567.24,1586,1911,632,457
8121,8121,3350.25,625,634,940,1467
8122,8122,1735.43,1877,1692,1082,1350
8123,8123,4806.47,2397,715,83,391
8124,8124,5363.2,823,870,203,1177
8125,8125,3098.85,1779,349,602,142
8126,8126,4710.78,1636,430,379,709
8127,8127,3118.57,2494,1875,511,421
8128,8128,3233.45,2495,815,670,192
8129,8129,5079.35,2006,1361,428,386
8130,8130,3434.3,857,1032,664,1478
8131,8131,8302.97,1588,960,653,1381
8132,8132,7241.85,2489,1861,295,1024
8133,8133,2490.4,1442,1714,224,1431
8134,8134,4353.26,767,950,799,820
8135,8135,1526.21,405,1907,691,108
8136,8136,5503.23,469,1669,465,812
8137,8137,1017.96,1000,1410,472,902
8138,8138,9913.35,597,393,321,832
8139,8139,2484.8,1138,1906,1010,1279
8140,8140,2375.83,197,1427,411,198
8141,8141,4686.03,420,1201,213,285
8142,8142,2120.0,962,360,1148,113
8143,8143,8768.18,2386,200,26,795
8144,8144,2087.08,302,1494,621,122
8145,8145,2058.42,1893,1634,65,614
8146,8146,2428.05,2060,1164,585,29
8147,8147,3874.11,470,1214,643,1273
8148,8148,1872.64,1135,984,70,582
8149,8149,1582.01,1516,1860,652,821
8150,8150,929.86,111,1973,1040,605
8151,8151,835.07,2329,1600,1064,202
8152,8152,5449.66,263,1154,1165,860
8153,8153,877.18,1341,463,94,603
8154,8154,2980.42,2288,1957,634,425
8155,8155,2910.15,105,380,730,549
8156,8156,9239.63,520,1893,422,1355
8157,8157,4584.23,395,915,519,451
8158,8158,3951.24,253,1705,836,762
8159,8159,1754.28,399,830,276,618
8160,8160,705.84,1394,940,817,562
8161,8161,6226.32,1160,1323,562,492
8162,8162,1338.49,395,1074,1128,1033
8163,8163,3093.76,1501,1661,418,959
8164,8164,7251.64,1499,1287,956,796
8165,8165,18138.09,2227,1301,599,293
8166,8166,4306.13,642,715,458,949
8167,8167,4422.19,1631,778,620,969
8168,8168,4769.68,1122,306,706,1293
8169,8169,7059.48,831,1082,1147,1280
8170,8170,4083.69,131,1975,647,847
8171,8171,2322.52,2151,1622,657,362
8172,8172,1788.83,1835,1004,33,192
8173,8173,2179.96,471,1363,264,974
8174,8174,1927.83,581,1855,1024,1392
8175,8175,7923.04,2434,1257,685,914
8176,8176,6978.87,2155,283,849,272
8177,8177,4894.39,715,1582,674,46
8178,8178,2435.37,702,1479,1061,211
8179,8179,5524.06,1076,976,583,479
8180,8180,5553.09,1085,579,1179,24
8181,8181,2310.57,543,816,594,791
8182,8182,6374.56,1333,970,624,1316
8183,8183,10474.74,1337,1050,336,371
8184,8184,3893.09,700,323,134,677
8185,8185,13077.81,633,1602,1105,1347
8186,8186,19866.61,2260,1052,828,1496
8187,8187,7681.07,1041,338,1098,661
8188,8188,3540.93,2294,593,482,961
8189,8189,9171.93,1357,281,779,484
8190,8190,1530.73,2067,1461,959,683
8191,8191,5195.46,957,1172,237,581
8192,8192,2839.62,2373,1676,235,115
8193,8193,3089.15,1364,688,684,1382
8194,8194,2103.88,2361,799,187,1255
8195,8195,16898.95,929,951,1162,634
8196,8196,1498.17,835,1152,628,615
8197,8197,3154.52,1302,896,285,103
8198,8198,4935.51,462,1511,85,974
8199,8199,3672.3,506,919,1049,321
8200,8200,15558.04,2225,1647,966,930
8201,8201,1907.54,491,1148,1138,522
8202,8202,2850.65,1762,1397,575,531
8203,8203,2386.3,2258,1167,1078,1081
8204,8204,807.75,2290,639,1179,308
8205,8205,2541.58,505,1868,364,964
8206,8206,15884.01,1074,1601,776,199
8207,8207,2365.8,2051,864,799,1275
8208,8208,6179.06,2062,315,736,867
8209,8209,8960.43,482,1465,1118,879
8210,8210,5753.67,1799,1858,59,1030
8211,8211,4225.08,1613,1088,1155,1157
8212,8212,2426.99,2491,286,99,406
8213,8213,5353.91,756,1154,129,1324
8214,8214,2545.84,380,1190,1004,1487
8215,8215,1686.31,682,384,1028,57
8216,8216,12893.1,765,1181,457,1199
8217,8217,1855.09,835,1102,34,275
8218,8218,1117.46,2363,613,1199,1168
8219,8219,3199.25,874,1806,551,1122
8220,8220,7531.46,1655,687,80,1303
8221,8221,1384.34,1486,1528,760,972
8222,8222,8034.67,477,1770,478,263
8223,8223,3569.97,2349,1334,79,216
8224,8224,11072.66,1053,947,1079,551
8225,8225,2584.63,369,1812,719,526
8226,8226,6578.53,1143,1362,759,93
8227,8227,2042.97,2350,660,623,1084
8228,8228,4222.36,1932,514,1044,806
8229,8229,2008.96,248,1737,973,745
8230,8230,9377.42,361,577,744,811
8231,8231,7462.97,1645,1052,122,680
8232,8232,4302.34,2465,1247,622,531
8233,8233,7101.58,1212,1027,906,1292
8234,8234,929.21,320,1056,297,408
8235,8235,5227.79,2153,368,887,402
8236,8236,1518.97,138,1820,215,547
8237,8237,4148.84,367,271,635,1355
8238,8238,4017.03,1634,1698,861,809
8239,8239,2702.55,1865,1774,144,939
8240,8240,2677.74,173,1468,1100,1374
8241,8241,2049.66,639,762,852,453
8242,8242,2984.74,1471,1367,137,99
8243,8243,1059.64,641,1753,424,797
8244,8244,2828.89,1065,1634,330,223
8245,8245,6263.37,205,867,449,1387
8246,8246,2395.94,2352,1602,292,1020
8247,8247,5960.08,1427,680,1095,339
8248,8248,17549.25,2385,1849,196,863
8249,8249,3699.66,948,1657,420,598
8250,8250,1856.28,1140,1088,1191,415
8251,8251,2351.62,2390,1104,548,1074
8252,8252,4394.16,2436,257,643,443
8253,8253,8287.0,1787,880,188,1300
8254,8254,1330.55,1526,581,566,902
8255,8255,1139.72,2032,1250,847,577
8256,8256,6973.92,1287,1133,1140,1237
8257,8257,1732.29,2070,1729,787,221
8258,8258,2469.0,320,1279,590,8
8259,8259,13192.94,263,827,1130,930
8260,8260,5899.39,634,509,1097,688
8261,8261,4697.24,144,1615,1102,635
8262,8262,2249.07,433,1608,509,1098
8263,8263,19105.57,1942,981,479,576
8264,8264,2172.71,1011,1732,45,552
8265,8265,1528.79,491,1173,459,25
8266,8266,4909.14,2325,1740,309,222
8267,8267,3249.09,809,1062,1000,743
8268,8268,5610.53,1158,391,1026,266
8269,8269,1346.66,935,670,295,1433
8270,8270,5015.05,1696,1053,807,799
8271,8271,3254.79,736,251,99,1418
8272,8272,7323.06,488,844,1185,201
8273,8273,2872.51,772,1626,176,1420
8274,8274,2785.72,570,237,34,849
8275,8275,1122.68,1325,1416,38,1169
8276,8276,7059.63,740,315,673,878
8277,8277,9157.17,1171,681,524,93
8278,8278,1062.02,1543,1014,1072,566
8279,8279,8843.71,386,204,312,1102
8280,8280,7686.91,1722,1468,684,1469
8281,8281,22140.86,783,673,112,500
8282,8282,11110.94,2482,1644,183,221
8283,8283,18025.56,2500,229,120,1164
8284,8284,5792.47,1772,1835,788,777
8285,8285,3788.65,1318,1183,875,1362
8286,8286,4488.67,388,1197,1031,1119
8287,8287,2696.14,2226,226,285,1086
8288,8288,681.8,1842,358,414,721
8289,8289,2346.32,1052,1412,126,677
8290,8290,8019.4,1859,1907,995,1468
8291,8291,3160.7,2145,1542,623,313
8292,8292,4059.24,2455,772,641,376
8293,8293,1787.68,2284,458,853,501
8294,8294,3265.72,2445,1885,390,684
8295,8295,2036.6,1069,791,576,684
8296,8296,792.14,1358,1108,1185,362
8297,8297,1366.05,1237,801,1064,24
8298,8298,9158.46,722,798,298,1474
8299,8299,3528.23,203,1988,958,654
8300,8300,13468.16,2444,1087,890,849
8301,8301,4791.08,2188,282,1086,331
8302,8302,7786.37,1354,845,1017,994
8303,8303,6191.44,391,864,272,67
8304,8304,1011.57,2151,375,620,598
8305,8305,6842.42,2393,339,1023,360
8306,8306,3771.61,2384,599,49,168
8307,8307,3930.39,1574,1137,664,606
8308,8308,1006.99,2048,814,114,970
8309,8309,6599.03,2039,536,690,549
8310,8310,4932.87,199,1748,935,739
8311,8311,4456.46,1412,1247,59,1309
8312,8312,2735.47,1646,2000,792,833
8313,8313,10394.27,1808,1181,923,1226
8314,8314,2728.58,471,1028,603,510
8315,8315,6793.68,1473,222,281,522
8316,8316,951.9,1230,1449,1131,473
8317,8317,3251.42,1432,643,170,53
8318,8318,7378.0,1418,1801,1034,959
8319,8319,1221.29,2087,224,757,176
8320,8320,2824.17,2040,820,174,1337
8321,8321,2436.64,449,246,363,1452
8322,8322,685.21,2351,1410,525,240
8323,8323,4133.63,1635,1497,155,737
8324,8324,6652.99,1236,1129,798,132
8325,8325,8253.27,2245,705,46,714
8326,8326,6247.84,1294,1982,473,318
8327,8327,12790.44,2108,1791,659,596
8328,8328,8440.67,1333,553,712,1248
8329,8329,6997.85,1417,1000,1109,489
8330,8330,3948.12,1054,561,206,713
8331,8331,4467.88,223,942,305,143
8332,8332,4456.78,2189,1245,125,668
8333,8333,1308.51,193,1163,910,417
8334,8334,1889.64,1649,1613,633,219
8335,8335,10138.4,2108,343,519,1485
8336,8336,6395.91,371,875,1079,643
8337,8337,757.5,1882,1751,233,395
8338,8338,2010.59,1830,1595,410,1256
8339,8339,7672.77,970,1436,94,61
8340,8340,3025.27,1746,1407,205,1041
8341,8341,5208.19,1213,409,475,1361
8342,8342,4996.31,1252,560,1081,1060
8343,8343,11744.82,1584,269,235,943
8344,8344,6411.78,748,946,1166,756
8345,8345,2220.47,1619,691,651,934
8346,8346,2128.14,755,1739,247,774
8347,8347,694.34,1216,586,1069,264
8348,8348,5144.91,1297,1189,821,109
8349,8349,6898.19,1845,1736,352,385
8350,8350,6324.54,1547,972,888,400
8351,8351,3288.53,2370,233,765,69
8352,8352,6457.51,1341,1757,308,331
8353,8353,1956.34,2335,217,184,778
8354,8354,2957.34,638,594,872,211
8355,8355,12800.14,398,1673,770,490
8356,8356,3806.35,2270,1765,408,1272
8357,8357,3247.72,708,1956,6,1387
8358,8358,2163.41,1182,455,1137,1472
8359,8359,1244.01,1630,1422,663,298
8360,8360,1708.51,1965,336,415,1370
8361,8361,6327.14,739,1006,313,1302
8362,8362,4108.86,1538,1348,661,185
8363,8363,2857.53,865,1053,972,3
8364,8364,5541.17,1565,976,969,111
8365,8365,3936.78,1019,501,596,450
8366,8366,7339.12,1158,674,164,23
8367,8367,2200.41,1827,1027,984,516
8368,8368,3027.35,1623,1566,89,1386
8369,8369,8202.86,852,1744,894,257
8370,8370,4837.57,2137,1415,199,1388
8371,8371,12662.92,1029,361,547,1335
8372,8372,1816.94,1842,1527,795,597
8373,8373,3665.98,2314,517,1065,504
8374,8374,6310.97,1649,938,421,375
8375,8375,10623.85,2355,1860,1172,787
8376,8376,3725.69,2497,530,595,520
8377,8377,6817.37,2077,636,1164,920
8378,8378,2727.37,336,637,199,365
8379,8379,4879.11,214,789,119,45
8380,8380,739.39,885,1341,296,417
8381,8381,7004.17,652,401,274,1351
8382,8382,4105.08,2401,1441,934,996
8383,8383,3879.66,595,1060,974,1124
8384,8384,1309.47,788,1743,818,600
